264,000	4,324	3,794	-0,357
265,000	4,324	3,794	-0,352
266,000	4,324	3,794	-0,358
267,000	4,324	3,794	-0,350
268,000	4,324	3,794	-0,350
269,000	4,324	3,794	-0,348
270,000	4,324	3,794	-0,363
271,000	4,324	3,794	-0,352
272,000	4,324	3,794	-0,354
273,000	4,324	3,794	-0,355
274,000	4,324	3,794	-0,356
275,000	4,324	3,794	-0,351
276,000	4,324	3,794	-0,353
277,000	4,324	3,794	-0,360
278,000	4,324	3,794	-0,360
279,000	4,324	3,794	-0,361
280,000	4,324	3,794	-0,357
281,000	4,324	3,794	-0,359
282,000	4,324	3,794	-0,360
283,000	4,324	3,794	-0,359
284,000	4,324	3,794	-0,358
285,000	4,324	3,794	-0,361
286,000	4,324	3,794	-0,353
287,000	4,324	3,794	-0,357
288,000	4,324	3,794	-0,349
289,000	4,324	3,794	-0,363
290,000	4,324	3,794	-0,352
291,000	4,324	3,794	-0,362
292,000	4,324	3,794	-0,344
293,000	4,324	3,794	-0,367
294,000	4,324	3,794	-0,351
295,000	4,324	3,794	-0,369
296,000	4,324	3,794	-0,351
297,000	4,324	3,794	-0,362
298,000	4,324	3,794	-0,355
299,000	4,324	3,794	-0,356
300,000	4,324	3,794	-0,351
301,000	4,324	3,794	-0,355
302,000	4,324	3,794	-0,354
303,000	4,324	3,794	-0,352
304,000	4,324	3,794	-0,352
305,000	4,324	3,794	-0,355
306,000	4,324	3,794	-0,353
307,000	4,324	3,794	-0,361
308,000	4,324	3,794	-0,357
309,000	4,324	3,794	-0,351
310,000	4,324	3,794	-0,357
311,000	4,324	3,794	-0,359
312,000	4,324	3,794	-0,359
313,000	4,324	3,794	-0,355
314,000	4,324	3,794	-0,357
315,000	4,324	3,794	-0,363
316,000	4,324	3,794	-0,356
317,000	4,324	3,794	-0,356
318,000	4,324	3,794	-0,360
319,000	4,324	3,794	-0,361
320,000	4,324	3,794	-0,356
321,000	4,412	3,706	-0,357
322,000	4,412	3,706	-0,358
